"number_past_order","time_web","voucher","past_spend","ad_channel","revenue"
0,102,"1",0,"3",48
0,132,"1",0,"2",64
0,139,"0",0,"1",87
1,146,"0",15,"2",66
1,141,"0",5,"1",54
1,131,"0",27,"3",31
1,138,"0",9,"2",61
1,139,"0",13,"3",50
2,129,"0",18,"1",57
0,114,"0",0,"1",44
0,140,"0",0,"4",56
1,143,"1",21,"3",46
0,96,"0",0,"4",52
1,59,"0",6,"1",37
1,85,"0",35,"1",68
1,127,"0",14,"2",46
2,130,"0",20,"4",63
1,139,"0",8,"4",62
1,88,"0",18,"3",33
1,137,"0",24,"1",78
1,37,"0",6,"4",38
1,101,"0",4,"1",46
0,130,"0",0,"1",56
1,135,"1",13,"1",52
3,155,"0",60,"3",79
1,130,"0",36,"4",78
1,155,"0",4,"4",73
0,126,"0",0,"2",65
0,123,"1",0,"2",59
1,160,"0",15,"1",65
1,145,"0",9,"1",62
0,136,"0",0,"1",70
1,82,"0",12,"2",45
1,101,"0",6,"2",42
0,129,"0",0,"2",58
0,116,"0",0,"1",44
1,63,"0",25,"1",28
0,144,"0",0,"2",51
0,123,"0",0,"3",48
0,148,"1",0,"3",80
0,99,"0",0,"1",37
0,131,"0",0,"3",58
1,145,"0",6,"2",63
1,118,"0",1,"1",60
1,140,"1",1,"2",63
0,102,"0",0,"4",48
0,135,"0",0,"1",62
1,113,"0",21,"4",51
1,133,"0",12,"3",64
0,115,"1",0,"1",57
0,111,"0",0,"4",59
0,133,"0",0,"4",61
1,118,"0",13,"1",37
1,126,"0",30,"2",30
2,141,"0",26,"3",60
1,126,"0",21,"2",60
0,138,"0",0,"1",52
1,155,"0",17,"1",55
0,100,"0",0,"2",59
1,117,"0",12,"4",42
1,117,"0",4,"1",60
1,67,"0",13,"2",42
0,141,"0",0,"3",75
0,101,"1",0,"4",36
1,120,"0",5,"3",56
1,156,"0",16,"1",82
0,112,"0",0,"4",49
0,122.344953016065,"0",0,"1",62
0,145,"0",0,"2",65
1,136,"0",24,"1",69
1,140,"0",7,"2",62
0,123,"0",0,"4",58
0,99,"0",0,"4",60
1,127,"0",10.1047995139733,"3",62
1,98,"0",7,"4",53
1,132,"0",4,"3",59
1,108,"0",4,"4",44
0,126,"1",0,"2",54
1,133,"0",25,"1",42
1,72,"0",4,"1",46
1,122.344953016065,"0",4,"2",56
2,89,"0",52,"1",53
1,137,"1",9,"2",60
0,150,"0",0,"2",66
1,123,"0",7,"4",64
1,135,"1",17,"4",40
0,132,"0",0,"2",69
1,159,"1",14,"1",67
0,124,"0",0,"4",56
2,133,"1",16,"1",57
2,151,"0",8,"1",64
0,153,"0",0,"3",77
1,140,"0",23,"1",80
0,161,"0",0,"2",79
1,116,"0",13,"4",60
2,127,"0",20,"2",67
1,139,"0",26,"2",50
1,164,"0",6,"2",66
0,146,"0",0,"3",53
2,122.344953016065,"0",4,"4",48
0,130,"0",0,"1",53
0,145,"1",0,"4",65
0,119,"0",0,"1",48
2,109,"0",16,"2",58
1,121,"0",8,"1",54
1,100,"0",17,"1",51
0,125,"0",0,"1",43
2,114,"1",44,"2",37
0,130,"0",0,"2",76
2,110,"0",52,"1",65
1,105,"0",27,"4",66
0,109,"0",0,"1",64
0,85,"1",0,"1",39
1,87,"1",22,"2",58
1,109,"1",14,"1",52
1,135,"0",15,"4",50
0,122,"1",0,"3",52
1,140,"1",23,"1",78
2,97,"0",38,"2",32
2,86,"1",40,"4",37
0,126,"0",0,"1",71
1,97,"1",22,"4",39
1,144,"1",7,"1",60
2,86,"0",6,"1",35
1,139,"0",18,"2",71
1,151,"0",34,"3",54
1,155,"0",8,"1",63
0,114,"0",0,"1",45
1,127,"1",20,"2",71
1,130,"0",14,"4",60
1,120,"0",39,"1",25
1,116,"0",15,"2",55
2,128,"1",54,"3",65
0,133,"0",0,"4",72
0,157,"0",0,"1",60
0,97,"1",0,"1",49
2,136,"0",34,"4",75
1,103,"0",8,"1",56
1,137,"0",4,"2",60
1,98,"0",11,"4",47
0,115,"0",0,"1",54
0,111,"0",0,"3",27
2,38,"0",24,"2",11
1,121,"0",17,"1",41
0,142,"0",0,"1",64
1,100,"0",8,"3",41
0,134,"0",0,"3",73
1,100,"0",12,"3",49
0,145,"0",0,"4",73
1,129,"0",4,"3",58
1,131,"0",26,"2",75
0,131,"0",0,"1",68
1,110,"0",1,"1",43
2,122,"0",50,"2",37
1,122.344953016065,"0",8,"3",60
0,91,"0",0,"1",35
1,100,"0",10,"1",48
1,151,"0",12,"1",74
1,135,"0",15,"1",57
1,150,"0",14,"4",75
0,134,"1",0,"4",72
0,114,"0",0,"1",52
0,34,"0",0,"3",46
0,137,"0",0,"2",66
0,106,"0",0,"1",30
0,125,"0",0,"4",52
0,134,"0",0,"1",64
1,135,"0",13,"1",64
1,159,"0",13,"2",61
1,147,"0",33,"1",88
1,140,"0",2,"1",60
1,100,"0",27,"2",40
0,138,"0",0,"1",67
0,96,"0",0,"4",37
1,162,"0",15,"1",62
0,105,"0",0,"4",46
1,151,"0",5,"3",71
0,98,"1",0,"1",45
1,68,"0",8,"1",35
1,116,"1",4,"3",52
2,139,"0",42,"1",40
1,98,"0",24,"2",54
1,122,"0",7,"3",61
1,123,"0",7,"2",53
0,125,"0",0,"1",53
2,149,"0",20,"1",77
0,107,"0",0,"4",62
1,147,"1",10,"2",55
0,144,"0",0,"2",64
0,98,"0",0,"1",46
0,139,"0",0,"3",51
2,91,"0",50,"3",36
0,147,"0",0,"2",71
1,113,"0",4,"2",42
1,127,"0",15,"3",39
0,141,"0",0,"3",64
2,138,"0",10,"2",60
0,118,"0",0,"1",57
2,151,"0",40,"2",79
1,153,"0",12,"1",78
1,95,"0",3,"1",44
1,121,"0",1,"4",63
2,124,"0",24,"1",47
0,126,"0",0,"1",65
2,112,"0",48,"2",36
1,126,"0",18,"2",59
0,124,"0",0,"2",53
0,46,"0",0,"2",49
1,142,"0",32,"2",42
1,100,"0",11,"3",53
0,138,"0",0,"1",52
0,119,"0",0,"2",54
0,109,"1",0,"1",50
1,151,"1",12,"1",72
0,98,"0",0,"1",40
0.772055847834884,142,"1",0,"1",56
1,154,"0",3,"1",60
1,136,"0",12,"3",48
1,121,"0",19,"1",46
1,110,"0",8,"1",49
1,161,"1",6,"4",70
2,142,"0",2,"2",62
0,121,"0",0,"4",70
1,145,"0",13,"3",62
0,123,"0",0,"4",48
1,130,"1",6,"1",67
0,99,"0",0,"1",46
1,125,"0",5,"1",58
1,146,"0",6,"3",78
0.772055847834884,138,"0",0,"3",64
1,108,"1",18,"1",39
0,137,"0",0,"1",69
2,17,"0",24,"1",38
2,129,"0",22,"1",69
2,118,"0",34,"1",44
0,133,"0",0,"4",79
0,112,"0",0,"4",45
1,121,"0",22,"2",69
1,77,"1",5,"1",35
1,135,"0",30,"4",72
1,123,"0",3,"1",57
0,147,"1",0,"1",59
2,124,"0",10.1047995139733,"3",44
1,55,"0",10,"4",34
0,146,"0",0,"3",50
1,155,"1",13,"4",76
1,106,"0",7,"4",41
0,153,"0",0,"3",64
1,106,"0",13,"1",41
0,131,"0",0,"1",73
1,124,"0",14,"3",42
3,105,"0",39,"1",55
2,150,"0",18,"3",61
0,112,"0",0,"4",36
1,129,"1",5,"3",60
0,126,"0",0,"4",58
0,92,"1",0,"1",35
1,143,"0",3,"1",50
1,146,"0",19,"2",50
1,128,"0",32,"1",72
1,132,"0",7,"3",68
1,92,"0",2,"1",49
0,150,"0",0,"3",72
2,140,"0",48,"2",30
2,142,"0",36,"2",77
1,137,"0",21,"2",46
2,135,"0",36,"3",70
2,115,"0",28,"1",44
0,106,"0",0,"1",58
1,129,"0",12,"4",52
1,133,"0",39,"4",39
0,151,"0",0,"2",78
0,111,"0",0,"1",50
2,138,"0",28,"4",56
2,92,"0",36,"4",29
1,92,"0",6,"3",35
1,103,"0",22,"2",57
0,128,"1",0,"1",46
0,114,"0",0,"1",57
1,123,"1",6,"1",55
2,124,"1",4,"4",52
1,98,"0",2,"1",46
1,102,"0",1,"3",47
1,142,"1",9,"2",71
1,125,"0",3,"2",55
1,132,"0",9,"4",55
0,128,"1",0,"2",65
1,85,"0",16,"4",55
0,156,"0",0,"1",56
0,129,"0",0,"1",65
1,57,"0",5,"1",40
0,87,"0",0,"1",45
0,135,"0",0,"1",70
1,134,"0",5,"3",62
1,145,"1",7,"2",63
1,79,"0",12,"3",44
2,160,"0",20,"4",72
1,123,"1",23,"1",37
1,122,"0",21,"4",49
1,91,"0",8,"1",35
0,159,"0",0,"3",74
1,64,"0",3,"1",48
1,140,"1",9,"2",63
1,138,"0",16,"2",77
1,133,"0",9,"2",50
0,105,"0",0,"1",54
1,72,"0",17,"3",32
3,79,"0",6,"1",40
0,140,"1",0,"1",64
1,140,"1",24,"4",67
1,126,"0",20,"1",78
0,138,"0",0,"1",60
1,99,"1",1,"3",47
1,98,"0",28,"2",30
1,131,"0",23,"1",79
1,131,"1",9,"1",53
0,165,"0",0,"1",75
0,127,"0",0,"2",56
1,119,"0",9,"3",49
1,151,"0",2,"4",70
0,137,"0",0,"1",51
1,126,"1",6,"4",48
1,126,"0",14,"1",41
0,78,"1",0,"1",47
1,140,"0",4,"1",61
0,106,"0",0,"4",53
1,135,"0",16,"3",66
1,141,"0",14,"1",59
1,121,"0",6,"4",51
1,136,"1",14,"3",62
1,135,"0",18,"1",68
2,116,"0",24,"2",43
1,109,"1",12,"3",42
1,137,"0",22,"1",66
2,119,"0",8,"1",51
0,162,"0",0,"1",78
0,122,"0",0,"4",59
1,134,"0",20,"1",59
0,129,"0",0,"1",39
1,112,"0",23,"2",37
1,131,"1",7,"1",63
1,113,"0",11,"4",48
1,153,"0",9,"2",67
0,134,"0",0,"1",71
1,55,"0",11,"1",31
0,103,"0",10.1047995139733,"1",49
2,152,"0",10.1047995139733,"1",67
0,39,"0",0,"3",38
1,124,"0",8,"1",63
0,15,"0",0,"1",20
1,164,"0",10,"3",67
0,114,"0",0,"3",67
0,122.344953016065,"0",10.1047995139733,"2",65
1,118,"0",23,"4",39
0,123,"1",0,"3",44
2,157,"0",6,"1",82
2,111,"0",44,"1",29
1,134,"0",15,"3",50
0,115,"1",0,"4",66
0,140,"0",0,"1",52
1,152,"0",5,"2",65
1,114,"1",6,"1",50
0,143,"0",0,"3",65
1,148,"0",5,"4",64
0,139,"0",0,"3",64
1,99,"0",14,"1",48
1,132,"0",31,"2",83
1,166,"0",2,"3",72
1,129,"0",15,"3",66
1,118,"0",3,"2",50
1,102,"0",15,"1",31
0,143,"0",0,"1",67
1,80,"0",5,"3",34
0,156,"0",0,"1",71
1,127,"0",19,"1",63
1,104,"1",5,"4",48
1,129,"0",19,"1",62
1,117,"0",7,"1",57
1,139,"0",2,"1",56
1,145,"0",27,"4",72
2,147,"0",48,"1",90
0,141,"0",0,"4",62
0,123,"0",0,"4",62
1,49,"0",11,"2",24
1,131,"0",2,"1",64
0,109,"1",0,"3",57
0,128,"0",0,"1",61
2,133,"0",4,"1",53
2,88,"0",34,"4",33
0,146,"0",0,"1",74
1,141,"0",29,"1",41
1,139,"1",6,"2",58
2,158,"0",14,"4",79
1,93,"0",7,"1",57
0,158,"1",0,"1",72
0,120,"1",0,"4",59
1,143,"1",15,"3",56
0,155,"0",0,"2",71
0,146,"0",0,"3",60
0,95,"1",0,"2",39
1,113,"0",17,"4",60
0,121,"0",0,"3",48
0,130,"1",0,"1",50
0,140,"0",0,"1",60
0,127,"0",0,"4",34
0,128,"0",0,"2",70
1,136,"0",9,"1",58
0,139,"0",0,"1",54
1,89,"0",19,"1",35
1,118,"0",10,"1",65
1,87,"0",26,"4",53
0,69,"0",0,"2",45
0,123,"0",0,"4",53
0,148,"0",0,"3",67
1,171,"0",4,"1",86
0,94,"0",0,"4",74
2,107,"1",52,"2",58
2,128,"0",22,"2",56
1,146,"0",8,"4",73
0,99,"0",0,"2",47
0,148,"0",0,"2",60
0,119,"0",0,"2",57
1,104,"0",11,"1",39
0,128,"0",0,"3",47
1,133,"1",24,"2",70
0,91,"0",0,"1",36
1,101,"0",24,"2",35
1,92,"0",2,"1",43
1,107,"0",1,"1",33
1,119,"0",5,"3",56
1,148,"0",23,"3",77
0,155,"1",0,"2",56
1,127,"0",39,"1",78
1,99,"1",6,"2",48
1,139,"0",1,"3",62
1,138,"0",5,"1",73
1,143,"0",17,"1",75
0,150,"0",0,"1",67
2,153,"1",12,"1",71
1,112,"1",14,"4",53
0,131,"0",0,"1",62
0,143,"0",0,"3",62
1,125,"0",13,"1",57
0,124,"0",0,"1",48
1,134,"0",7,"1",56
2,87,"0",32,"1",53
1,111,"1",17,"4",34
1,49,"0",10,"2",39
1,127,"1",3,"1",53
1,132,"0",17,"3",69
1,137,"0",21,"1",44
0,146,"0",0,"3",62
0,136,"1",0,"2",42
1,164,"0",28,"3",97
1,118,"0",17,"1",42
0,83,"1",0,"1",40
0,96,"0",0,"3",40
0,160,"0",0,"1",74
0,144,"0",0,"3",63
0,114,"0",0,"2",46
1,119,"0",34,"1",67
0,107,"1",0,"1",40
1,129,"0",6,"2",67
0,107,"0",0,"4",47
1,138,"0",19,"3",51
0,98,"0",0,"4",51
1,155,"0",25,"4",65
0,157,"1",0,"4",66
0,129,"0",0,"4",59
0,142,"0",0,"4",40
2,129,"0",56,"3",45
2,122.344953016065,"0",38,"3",73
0,152,"0",0,"1",64
0,104,"0",0,"2",53
2,103,"0",10,"4",49
0,109,"0",0,"1",44
0,144,"1",0,"1",49
0,130,"0",0,"4",46
2,110,"0",22,"3",48
1,101,"0",22,"1",41
2,135,"0",16,"3",63
1,129,"0",19,"2",68
1,132,"0",21,"1",39
2,128,"0",14,"2",55
1,132,"0",2,"1",55
1,139,"0",5,"4",57
1,169,"0",8,"4",81
1,117,"0",2,"4",44
1,44,"0",20,"1",18
0,141,"0",0,"1",54
2,142,"1",28,"1",58
0,106,"0",0,"1",59
1,137,"1",2,"1",55
0,118,"0",0,"1",43
0,122,"0",0,"3",50
1,156,"1",9,"1",71
1,159,"1",4,"2",70
0,118,"0",0,"1",37
1,126,"0",7,"3",63
1,120,"0",14,"1",37
0,134,"0",0,"1",56
0,160,"0",0,"3",65
0,133,"0",0,"1",46
0,87,"0",0,"4",49
2,107,"0",10,"2",44
0,120,"1",0,"1",65
1,149,"0",15,"1",81
0,152,"0",0,"4",59
0,123,"0",0,"4",39
0,133,"0",0,"1",78
1,139,"1",5,"1",61
1,82,"0",30,"2",26
1,88,"0",9,"3",47
1,135,"1",19,"2",67
1,112,"0",22,"2",68
0,147,"0",0,"1",67
0,144,"0",0,"3",59
1,108,"0",3,"1",56
1,139,"0",10,"2",63
0,124,"0",0,"3",55
0,94,"1",0,"2",50
0,150,"0",0,"2",70
0,165,"0",0,"2",90
0,127,"0",0,"4",52
1,121,"0",1,"1",61
1,147,"0",22,"1",73
0,133,"0",0,"3",50
1,152,"0",5,"3",68
3,111,"1",48,"4",58
1,106,"0",5,"3",46
1,112,"0",35,"2",64
1,160,"0",7,"4",78
0,108,"0",0,"4",67
1,130,"1",3,"1",59
1,94,"0",4,"4",47
2,116,"0",18,"1",57
0,113,"0",0,"2",50
2,155,"0",10,"2",68
1,107,"0",13,"1",56
1,48,"0",4,"1",37
1,133,"1",27,"1",73
0,91,"0",0,"2",30
0,91,"0",0,"2",67
1,149,"0",12,"3",73
0,118,"0",0,"3",61
2,120,"0",36,"1",67
0,117,"0",0,"2",46
1,147,"0",2,"2",66
0,114,"1",0,"4",51
2,130,"0",28,"1",59
0,73,"0",0,"3",54
0,124,"0",0,"4",72
0,110,"0",0,"4",34
1,105,"1",18,"4",38
1,152,"0",1,"3",72
1,141,"0",14,"1",59
1,76,"0",5,"3",47
0,141,"0",0,"1",84
1,122,"0",13,"4",54
1,127,"0",17,"1",59
2,103,"0",10,"2",51
1,106,"0",9,"4",36
0,85,"0",0,"1",55
1,112,"0",24,"4",37
1,135,"0",14,"1",74
1,148,"0",16,"3",66
0,156,"1",0,"3",62
1,139,"0",10,"2",52
1,99,"0",11,"2",59
1,107,"0",1,"1",52
1,98,"0",11,"1",52
0,124,"0",0,"3",48
3,134,"1",6,"3",60
2,78,"0",12,"1",43
1,47,"0",21,"1",52
1,128,"0",14,"1",57
1,134,"0",7,"1",53
1,153,"1",15,"3",60
0,129,"0",0,"3",64
1,144,"0",2,"3",60
3,128,"0",60,"1",64
1,127,"0",11,"3",59
1,134,"0",7,"2",69
0,151,"1",0,"4",64
1,60,"0",1,"3",34
2,157,"0",8,"3",67
0,93,"0",0,"4",38
1,136,"0",39,"3",40
1,160,"0",8,"1",75
0,118,"0",0,"1",66
2,122.344953016065,"0",12,"4",39
0,106,"0",0,"2",50
0,121,"0",0,"1",58
1,96,"1",15,"1",58
0,121,"0",0,"1",54
0,139,"0",0,"4",44
1,101,"0",6,"4",46
1,163,"0",18,"4",62
1,146,"0",23,"4",83
0,111,"1",0,"2",54
2,130,"0",4,"1",52
2,75,"0",4,"4",40
0,99,"0",0,"3",59
0,108,"1",0,"1",44
1,130,"0",15,"1",57
0,116,"1",0,"3",53
1,116,"1",16,"1",69
2,92,"0",56,"1",53
1,95,"1",7,"1",39
2,138,"0",18,"3",70
1,102,"0",4,"1",41
1,89,"0",18,"3",54
1,148,"0",17,"3",81
0,144,"1",0,"1",47
0,77,"0",0,"1",27
0,107,"0",0,"3",47
0,128,"0",0,"3",56
1,79,"1",26,"2",52
1,150,"0",19,"1",74
1,104,"1",12,"2",53
1,135,"0",13,"4",57
0,104,"0",0,"1",36
0,140,"0",0,"2",58
1,134,"0",5,"3",58
0,150,"0",0,"4",74
2,113,"0",28,"1",61
0,148,"0",0,"1",68
1,168,"0",16,"2",71
1,123,"0",9,"1",43
0,155,"0",0,"1",64
2,136,"0",12,"2",55
0,109,"0",0,"2",50
1,150,"1",11,"1",72
1,93,"0",8,"1",49
0,129,"0",0,"2",71
0,109,"0",0,"1",42
1,122,"0",8,"1",48
1,108,"0",9,"4",44
1,144,"0",12,"2",55
2,154,"0",56,"2",78
1,138,"0",14,"3",53
1,127,"1",3,"3",70
1,135,"0",10,"4",69
1,66,"0",6,"1",49
0,109,"0",0,"1",37
1,97,"0",23,"1",69
1,108,"0",5,"2",57
2,131,"0",32,"1",53
0,75,"1",0,"1",40
0,106,"0",0,"1",38
1,139,"0",2,"1",65
1,148,"1",2,"4",76
0.772055847834884,133,"0",10,"4",68
1,151,"0",10,"4",78
1,138,"1",1,"3",62
0,127,"0",0,"1",69
0,120,"0",0,"4",67
1,138,"0",14,"2",61
1,95,"0",15,"4",35
0,109,"0",0,"1",42
0,96,"0",0,"3",48
0,158,"0",0,"4",75
2,158,"0",14,"2",75
1,156,"0",12,"3",74
0,43,"0",0,"1",37
0,145,"0",0,"1",56
1,127,"0",18,"4",47
0.772055847834884,124,"0",13,"4",39
0,163,"0",0,"1",66
1,120,"0",11,"4",59
1,147,"0",4,"3",63
0,149,"1",0,"1",68
1,159,"0",30,"4",81
1,94,"0",15,"1",60
0,140,"0",0,"4",66
1,86,"0",6,"1",45
1,114,"0",15,"1",35
0,145,"0",0,"1",62
2,123,"0",12,"2",42
1,135,"0",19,"2",61
0,79,"0",0,"4",36
0,77,"0",0,"2",50
0,133,"0",0,"1",66
2,150,"0",12,"2",74
0,148,"0",0,"2",68
1,116,"1",8,"4",49
1,129,"0",12,"1",49
1,139,"1",14,"2",70
1,130,"0",4,"4",58
0,139,"0",0,"1",61
2,135,"0",6,"2",53
1,89,"0",1,"1",35
1,132,"0",2,"1",66
1,139,"1",15,"3",66
2,126,"0",10,"2",60
2,143,"0",42,"4",73
0.772055847834884,121,"0",15,"2",65
1,112,"0",50,"2",83
1,90,"0",13,"1",55
1,119,"0",11,"1",54
1,103,"0",12,"2",44
1,140,"0",15,"1",53
2,135,"0",4,"2",56
1,115,"0",7,"3",46
1,91,"0",9,"2",45
0,138,"0",0,"3",40
1,98,"0",20,"1",54
1,139,"0",22,"3",48
2,135,"0",10,"1",56
0,133,"0",0,"4",57
1,77,"0",18,"1",46
0,79,"0",0,"1",29
0.772055847834884,146,"0",24,"1",72
1,128,"0",16,"2",47
1,135,"1",12,"3",61
0,128,"1",0,"1",56
0,132,"0",0,"3",70
2,148,"0",6,"1",68
1,101,"0",12,"1",47
0,151,"0",0,"3",80
1,138,"0",27,"2",79
0,153,"0",0,"4",73
1,83,"1",11,"1",43
1,97,"0",5,"2",47
1,124,"0",13,"1",42
1,130,"1",1,"1",60
0,131,"0",0,"2",60
0,94,"0",0,"1",44
1,59,"0",7,"3",45
2,124,"0",20,"1",69
1,129,"0",3,"1",45
0,117,"0",0,"3",50
0,127,"0",0,"4",52
0,110,"0",0,"4",67
1,141,"0",24,"2",75
2,117,"0",6,"2",50
1,120,"0",2,"1",57
0,131,"0",0,"3",57
1,97,"0",11,"2",30
0,145,"0",0,"4",56
1,118,"0",13,"1",49
1,130,"0",7,"3",61
0,158,"0",0,"4",77
0,120,"0",0,"3",53
0,102,"0",0,"1",38
2,114,"0",24,"3",67
1,80,"0",14,"3",31
1,118,"0",33,"1",35
2,134,"0",42,"4",70
1,161,"0",28,"2",91
0,122,"0",0,"1",46
0,116,"0",0,"1",66
1,109,"1",8,"2",57
1,136,"0",3,"2",67
1,132,"0",12,"4",64
1,105,"0",14,"1",55
1,128,"0",21,"1",73
0,92,"0",10.1047995139733,"1",49
0,101,"0",0,"4",61
0,118,"0",0,"4",56
1,137,"0",17,"2",50
0,116,"0",10.1047995139733,"1",45
1,109,"0",9,"1",55
1,103,"0",3,"1",44
1,111,"0",14,"4",45
1,147,"0",22,"3",53
1,130,"0",8,"4",43
0,118,"0",0,"4",59
1,131,"1",2,"2",58
0,10,"0",0,"1",36
0,163,"0",0,"4",66
0,128,"1",0,"1",33
1,97,"0",25,"4",41
0,127,"0",0,"1",56
0,129,"0",0,"3",55
0,152,"0",0,"1",60
0,107,"0",0,"1",42
0,129,"0",0,"1",56
0,116,"0",0,"3",54
0,149,"0",0,"1",68
1,106,"0",24,"2",63
0,124,"0",0,"4",61
1,110,"0",20,"4",51
0,140,"0",0,"1",62
1,114,"0",23,"2",71
0,127,"0",0,"1",54
1,134,"0",9,"2",59
1,122.344953016065,"0",10,"2",59
1,111,"0",31,"2",28
1,135,"0",26,"2",50
0,128,"0",0,"3",57
0,86,"0",0,"3",30
1,125,"1",10,"1",64
1,142,"0",12,"2",60
0,163,"0",0,"1",71
0,134,"0",0,"3",49
0,146,"1",0,"4",68
0,131,"0",0,"1",70
0,121,"0",0,"3",41
1,148,"0",3,"1",62
1,139,"0",4,"1",53
2,110,"0",10,"2",51
1,143,"0",6,"1",50
0,143,"0",0,"1",55
0,128,"1",0,"2",68
0,115,"1",0,"2",37
2,147,"0",30,"3",63
2,127,"0",20,"1",50
1,125,"0",31,"1",71
0,145,"1",0,"1",54
1,84,"0",20,"2",36
1,115,"0",4,"1",47
1,79,"0",9,"1",45
0,151,"0",0,"1",67
1,112,"0",8,"3",55
1,133,"0",11,"4",62
0,135,"0",0,"2",69
1,148,"0",10,"2",53
1,90,"1",13,"2",50
0,127,"0",0,"4",45
2,140,"0",68,"1",77
1,105,"0",30,"1",30
2,95,"0",16,"1",53
0,145,"1",0,"1",48
1,114,"0",6,"2",52
1,154,"0",29,"2",82
0,129,"1",0,"1",62
1,116,"0",16,"1",45
1,130,"0",16,"3",66
0,132,"0",0,"3",42
2,106,"0",38,"2",51
0,142,"0",0,"4",42
1,158,"0",39,"1",47
1,140,"0",38,"3",82
1,142,"0",7,"1",60
1,125,"0",34,"4",67
1,60,"0",14,"4",44
1,69,"0",30,"2",17
1,99,"0",3,"1",51
2,75,"0",4,"1",41
0,118,"0",0,"2",57
0,135,"0",0,"2",59
0.772055847834884,146,"0",17,"1",51
0,125,"0",0,"3",68
0,106,"0",0,"2",47
1,98,"0",6,"2",45
1,114,"1",12,"1",54
1,157,"0",10,"1",64
1,97,"1",23,"1",33
1,123,"0",11,"1",48
1,103,"0",2,"3",52
2,157,"0",14,"2",80
1,111,"0",20,"2",58
0,150,"0",0,"2",65
1,146,"1",10,"1",63
0,144,"1",0,"2",76
0,81,"1",0,"1",34
1,78,"0",10,"1",45
2,64,"0",50,"1",51
1,164,"0",15,"3",73
1,124,"0",10.1047995139733,"1",54
2,150,"0",40,"1",63
0,119,"0",0,"4",55
0,135,"0",0,"3",73
1,127,"0",19,"1",62
2,112,"0",8,"4",55
0,88,"0",0,"3",36
0,99,"1",0,"1",49
0,75,"0",0,"2",52
1,139,"0",15,"3",53
0,116,"0",0,"3",56
0,78,"0",0,"1",37
1,115,"0",10,"2",45
1,98,"0",20,"1",41
1,138,"0",15,"1",73
1,133,"1",2,"3",52
2,119,"1",28,"2",46
1,57,"1",7,"1",30
1,78,"0",25,"1",54
1,123,"0",30,"3",65
0,167,"0",0,"4",87
0,98,"0",0,"2",64
1,128,"0",24,"2",69
0,126,"0",0,"1",54
0,112,"0",0,"4",47
0,122,"0",0,"4",53
0,129,"0",0,"1",61
1,107,"0",8,"1",54
1,103,"0",6,"1",51
1,154,"0",34,"3",48
1,138,"0",19,"1",58
1,136,"0",18,"3",71
1,123,"0",5,"4",57
2,157,"0",14,"1",65
0,139,"0",0,"2",57
1,120,"0",2,"3",48
2,144,"0",16,"2",63
1,126,"0",8,"1",59
1,148,"1",18,"2",74
1,101,"0",6,"3",41
0,113,"1",0,"1",66
2,136,"0",28,"1",70
1,116,"1",19,"1",62
0,122.344953016065,"0",0,"3",51
1,109,"1",15,"3",54
2,127,"0",8,"2",60
1,80,"1",10,"4",32
2,100,"0",58,"4",59
1,78,"0",3,"1",51
1,124,"0",4,"1",65
0,142,"0",10.1047995139733,"1",65
0,106,"0",0,"1",66
1,126,"0",23,"1",51
1,133,"0",1,"1",64
1,124,"0",4,"2",56
1,136,"0",25,"1",70
1,105,"0",7,"4",44
2,125,"1",12,"3",49
0,62,"0",0,"1",17
1,129,"0",17,"3",65
0,117,"0",0,"3",60
0,132,"0",0,"1",65
1,118,"0",4,"3",46
1,109,"0",13,"2",55
0,129,"0",0,"1",57
2,136,"0",12,"1",57
0,58,"0",0,"4",20
2,145,"0",12,"4",67
1,129,"1",21,"3",45
0,116,"0",0,"2",53
1,154,"0",20,"1",86
1,148,"0",10,"2",62
0,112,"0",0,"4",47
1,155,"0",4,"4",68
1,122.344953016065,"0",15,"1",60
0,105,"0",0,"3",55
0,102,"0",10.1047995139733,"1",66
2,122,"0",20,"1",44
1,134,"0",24,"1",49
2,133,"0",40,"4",64
0,83,"0",0,"1",49
1,139,"0",32,"4",77
0,57,"0",0,"4",41
1,122.344953016065,"0",2,"2",61
1,110,"1",7,"2",42
0,100,"0",0,"4",41
1,139,"0",8,"4",61
2,140,"0",14,"2",58
0,157,"0",0,"3",90
0,115,"1",0,"1",55
1,122,"0",12,"4",46
1,107,"0",4,"1",44
2,123,"0",42,"1",68
1,144,"0",3,"1",67
0,120,"0",0,"3",41
0,64,"0",0,"1",39
0,129,"0",0,"1",55
1,115,"0",23,"3",31
1,127,"0",18,"1",70
0,146,"0",0,"2",41
0,92,"0",0,"2",41
0,142,"0",0,"2",76
1,70,"0",11,"4",46
1,157,"0",9,"1",74
2,113,"0",38,"1",43
0,118,"0",0,"3",58
2,119,"0",58,"1",70
2,99,"0",2,"1",54
1,109,"0",17,"3",38
0,116,"0",0,"1",47
1,130,"0",17,"4",41
0,146,"0",0,"4",56
0,129,"0",0,"4",56
0,99,"0",0,"3",53
0,150,"0",0,"4",65
0,145,"1",0,"1",44
0,79,"0",0,"2",35
2,154,"0",40,"3",82
0,132,"0",0,"1",63
1,117,"0",23,"4",69
2,151,"0",26,"1",64
0,141,"1",0,"1",58
1,123,"1",12,"1",55
0,93,"0",0,"4",22
0,135,"0",0,"1",63
1,99,"0",10.1047995139733,"2",36
